2,4,5,4,4,4,4,12,2,3,1,3,5,1,2,2,1,23,1,2,1,3,0,3,11,4,28,8,1,2,2,0,2,1,4,3,7,5,1,1,2,4,2,0,1,1,2,2,2,4,1,5,0,3,0,1,3,1,3,0,2,1,3,1,1,0,12,4,3,1,0,0,2,1,0,0,0,0,1,1,1
2,1,2,1,2,8,3,1,3,0,1,1,11,2,0,0,2,0,2,2,2,5,2,1,2,4,2,2,1,2,2,10,18,0,5,3,2,0,5,1,0,1,2,5,2,0,1,0,5,2,1,0,0,2,2,3,1,10,1,0,1,1,1,0,0,0,1,2,1,3,2,1,1,4,5,3,0,2,2,0,3
1,3,0,3,2,3,0,2,0,1,0,1,6,6,2,3,2,4,2,2,0,0,1,1,2,1,2,4,0,2,1,19,19,0,3,18,1,0,0,2,2,2,2,0,1,0,5,3,6,2,2,3,2,1,0,0,1,15,0,2,2,7,28,2,1,22,4,0,2,0,2,0,0,2,1,0,0,2,1,1,4
4,2,2,3,2,4,3,4,0,1,4,0,0,2,1,1,0,1,3,1,2,0,3,0,2,2,3,3,1,0,1,2,4,2,3,2,0,0,1,0,3,1,1,1,12,2,0,22,6,6,2,3,6,25,0,3,5,1,2,1,0,1,2,0,2,2,2,1,0,0,1,2,1,5,0,0,2,0,0,0,0
2,0,0,2,1,1,2,0,1,1,0,0,2,1,1,0,5,0,3,1,0,2,3,1,2,15,16,1,6,1,0,2,0,1,3,1,15,1,1,3,0,2,2,0,1,2,2,5,2,8,2,3,1,1,8,0,1,1,1,1,0,0,2,2,3,0,5,2,0,3,3,0,2,1,3,9,0,3,0,2,2
2,2,2,2,6,0,1,5,3,8,2,4,3,4,2,1,1,1,2,2,0,2,2,0,1,0,5,3,4,2,2,4,2,1,1,5,1,3,3,3,1,1,2,1,0,4,1,4,1,6,1,4,0,2,1,2,1,4,1,2,3,1,1,6,0,1,3,1,0,1,1,1,1,2,5,0,4,2,1,2,2
1,2,0,3,2,2,2,2,0,3,0,0,1,0,0,3,1,2,2,1,0,0,0,0,1,1,1,2,1,3,1,7,3,1,1,1,1,2,5,5,4,3,11,1,8,1,2,1,2,0,1,17,2,7,2,0,5,5,2,0,10,0,1,1,1,0,0,1,1,1,4,3,4,2,0,0,0,1,3,0,3
5,3,2,2,3,2,9,14,13,3,6,1,7,9,0,1,4,2,2,2,2,3,4,3,2,1,4,0,2,2,1,0,1,2,0,0,0,4,1,1,0,1,1,3,0,1,2,3,0,1,3,1,4,0,2,2,1,3,1,3,2,3,2,1,3,3,2,2,4,0,2,2,1,3,2,2,1,1,1,1,1
4,1,3,0,0,2,13,1,1,4,0,6,0,1,0,5,0,2,2,2,5,1,1,18,4,1,0,2,23,13,2,1,14,1,1,0,4,2,3,30,0,1,4,6,5,1,4,1,21,1,1,2,0,1,2,1,2,6,1,4,1,0,3,3,1,2,1,0,1,2,0,0,0,6,4,1,0,4,1,1,0
3,0,1,2,5,6,3,2,1,1,2,1,3,3,3,4,2,2,5,2,1,3,2,0,7,5,0,1,25,9,1,3,1,2,0,3,0,2,3,20,3,2,3,1,3,1,3,0,1,0,1,2,17,3,2,2,1,1,4,2,1,3,1,1,2,2,16,2,1,0,3,2,2,3,1,6,2,1,1,1,1
1,3,0,5,4,1,11,16,3,4,4,4,2,8,2,1,1,3,4,1,1,1,0,1,3,5,2,1,3,3,1,2,0,4,0,1,1,1,3,3,1,1,0,2,5,0,1,2,3,3,4,4,2,4,0,0,5,0,2,1,1,1,2,2,0,1,4,2,2,29,2,0,2,4,2,0,3,4,2,2,2
2,0,1,1,3,3,11,2,1,2,0,2,0,2,0,3,0,1,3,0,0,0,2,2,3,0,7,0,9,15,3,0,11,2,0,0,0,4,0,17,3,1,3,0,6,3,0,1,2,2,2,4,0,2,4,0,3,0,1,1,4,3,1,2,3,1,2,2,3,1,3,1,1,0,1,0,0,2,0,5,1
2,1,4,3,0,1,1,0,1,2,2,1,1,0,2,1,2,7,4,0,2,4,2,2,2,4,1,5,1,1,0,0,0,0,7,3,4,2,4,0,1,0,1,1,3,2,1,2,3,2,4,1,1,2,1,0,3,0,2,3,2,2,3,0,2,2,5,0,2,0,1,2,8,0,2,2,21,0,2,25,0
3,3,1,3,1,0,3,0,4,0,1,0,0,1,6,2,3,0,1,2,1,4,14,3,2,2,2,1,0,1,7,2,3,1,2,2,1,1,0,2,0,1,1,1,3,0,0,2,2,0,1,3,4,4,5,1,3,5,1,1,1,1,2,0,2,2,3,4,1,3,1,2,5,0,2,2,1,0,5,5,3
1,1,2,0,3,0,1,1,3,1,1,1,1,3,0,3,0,0,2,1,0,5,2,1,4,2,1,2,5,3,0,1,0,2,2,2,3,2,0,21,2,1,4,1,1,2,2,1,0,3,1,1,3,0,2,1,2,2,2,0,0,0,1,1,2,1,3,0,0,1,0,0,1,5,5,2,1,6,1,1,3
3,2,6,1,0,2,3,2,3,2,3,0,1,1,3,5,1,2,1,0,2,0,1,5,3,4,2,1,1,2,1,0,2,3,0,0,0,3,1,2,0,0,1,2,3,0,2,0,5,1,3,4,2,0,2,4,2,0,0,0,3,1,1,2,2,0,0,1,2,2,0,1,8,0,1,4,1,5,2,0,3
3,2,2,3,1,3,1,2,2,0,8,1,1,0,0,2,2,1,1,12,3,0,5,4,3,2,0,7,1,4,2,1,1,2,1,2,4,2,4,0,2,0,2,4,1,2,2,3,0,1,1,4,0,3,1,2,1,5,1,4,0,1,1,4,1,0,2,1,2,3,0,0,2,0,0,1,1,1,2,2,2
4,2,0,3,0,0,13,0,0,3,0,1,0,0,3,0,3,2,1,2,1,2,0,10,2,1,0,5,0,3,1,2,25,3,5,0,12,10,2,2,2,0,4,1,1,2,1,0,0,2,1,4,4,1,0,2,2,0,4,1,0,2,2,3,3,1,0,0,1,10,2,1,1,19,2,5,6,1,1,2,0
1,2,3,2,2,0,0,29,1,23,3,3,1,2,2,2,2,24,0,4,1,0,4,1,19,2,14,2,1,1,0,3,5,1,2,1,1,4,1,0,3,0,3,1,4,2,2,1,20,1,7,3,3,2,3,2,1,4,2,1,1,1,4,0,2,0,1,13,3,3,2,0,1,1,0,5,0,0,1,0,3
0,1,2,0,0,2,2,3,1,2,2,17,1,0,3,3,1,1,5,2,3,1,1,1,0,2,1,2,3,3,3,1,2,0,1,3,4,0,0,3,1,0,2,4,2,1,3,4,2,2,1,4,0,2,1,1,2,1,1,4,3,4,1,2,1,2,1,2,20,2,2,0,1,1,3,1,3,2,1,1,1
3,2,0,0,0,2,20,4,1,1,1,1,3,2,2,1,1,2,6,1,1,1,1,25,0,3,0,2,3,2,6,0,17,0,0,2,3,4,1,3,3,3,23,0,1,0,10,1,0,1,6,1,2,13,0,0,0,4,2,3,11,5,2,1,2,0,1,0,16,0,3,2,1,1,0,1,0,0,3,3,1
0,1,0,2,2,1,6,7,0,1,5,1,1,1,5,1,0,1,5,6,2,0,0,1,5,2,2,2,1,6,1,0,2,0,1,3,3,1,1,1,2,3,1,0,2,1,0,3,1,1,1,4,3,2,2,1,2,0,1,2,3,4,1,0,1,1,1,2,1,2,4,2,1,3,1,1,2,1,2,0,0
4,3,3,2,1,0,0,1,1,6,3,0,0,0,4,4,0,0,0,0,2,1,0,1,2,4,1,1,1,4,3,1,2,0,2,5,2,2,3,0,3,0,4,3,3,1,1,0,3,3,4,4,1,3,2,0,3,0,0,3,1,4,1,3,0,3,2,0,1,3,2,3,3,3,7,0,0,1,1,2,1
4,1,1,1,3,0,1,2,2,1,2,1,1,2,2,1,1,1,1,2,3,0,0,1,1,1,1,2,1,0,1,4,2,2,1,3,2,2,2,2,1,0,1,3,2,4,1,1,0,2,1,0,2,3,6,1,3,4,1,5,1,1,3,0,1,2,4,0,0,1,1,0,0,0,0,1,2,2,0,3,1
1,1,0,5,4,1,1,1,1,3,0,1,5,3,0,3,2,2,3,1,2,2,2,0,4,0,0,2,2,0,3,1,1,2,1,0,0,0,1,4,0,4,5,2,2,2,2,2,5,2,1,1,2,0,0,3,1,2,0,3,2,0,1,3,2,1,1,7,2,2,2,1,0,2,1,1,3,0,5,1,2
4,0,1,2,0,0,1,2,0,1,0,2,2,2,1,1,2,2,0,0,3,1,0,3,1,1,0,1,2,0,0,0,3,2,4,2,2,29,0,2,1,0,1,24,1,0,2,2,2,5,1,0,0,1,1,2,3,3,3,0,2,3,0,0,5,0,1,2,7,0,0,1,3,1,7,2,5,0,0,3,4
2,1,2,0,3,1,2,2,0,0,2,2,1,2,4,1,2,0,2,1,1,2,3,1,1,0,2,0,1,1,2,3,1,1,1,1,3,2,7,0,1,1,1,1,1,1,1,1,3,1,11,1,2,2,1,1,1,0,2,0,2,1,1,3,2,0,5,2,2,2,6,3,0,1,2,1,3,1,0,2,2
3,21,3,2,0,2,3,5,3,3,1,0,3,1,1,4,1,5,5,1,2,0,0,3,3,0,0,3,1,0,2,2,2,0,2,3,1,1,5,0,0,0,21,1,2,1,0,2,0,0,0,0,3,4,0,2,0,4,2,2,26,1,0,3,3,4,2,3,3,1,1,2,2,1,3,2,0,1,0,0,0
1,6,1,4,2,0,0,3,1,1,2,6,11,1,0,1,2,0,1,1,2,1,2,0,3,0,1,3,22,11,1,9,10,4,1,2,1,1,1,13,2,1,29,5,2,2,0,1,1,2,0,2,8,17,4,2,2,12,14,1,25,20,2,1,4,1,1,1,4,1,2,8,1,1,1,0,4,6,2,2,1
1,4,0,1,5,0,9,0,2,0,4,2,3,3,1,1,3,1,15,3,1,1,0,6,1,18,24,1,0,2,2,3,21,1,22,0,1,1,1,4,0,1,3,2,2,5,1,2,5,2,11,2,0,1,2,0,1,0,7,7,2,19,2,4,0,2,2,0,2,7,2,6,0,0,7,1,4,8,1,1,4
2,0,0,3,1,4,2,2,4,0,1,0,2,3,1,0,3,0,0,2,1,0,0,0,3,0,1,3,5,0,1,1,0,2,1,3,1,2,1,1,1,0,1,2,2,1,1,1,1,2,1,3,4,0,2,2,2,2,4,6,1,0,5,2,1,1,0,0,2,1,2,0,0,0,4,1,0,1,0,1,4
4,1,3,0,3,1,3,4,0,0,3,0,3,2,2,1,2,1,0,2,0,4,2,0,3,5,0,4,3,3,0,1,0,1,2,7,1,0,6,4,2,2,0,1,2,0,0,0,2,0,1,1,0,0,1,1,3,1,10,3,6,10,0,2,4,11,1,1,3,0,3,10,0,2,11,2,2,10,0,1,7
5,0,0,0,2,0,5,2,3,2,2,2,1,2,2,2,2,1,2,3,1,2,1,4,1,2,1,1,2,3,3,4,2,0,3,1,4,15,1,1,2,0,1,1,3,4,1,0,2,3,2,1,0,4,1,2,1,0,1,1,4,1,2,0,0,4,3,1,2,1,3,1,4,0,0,2,1,0,3,1,2
8,1,3,1,0,2,23,21,1,2,0,4,7,15,0,3,2,0,2,0,2,2,0,4,3,1,3,2,0,6,0,1,2,1,3,2,0,0,2,4,2,4,5,0,3,2,2,1,2,2,27,1,0,2,1,0,0,2,0,1,0,0,4,2,2,1,2,2,1,1,3,4,2,2,2,0,8,1,5,0,1
0,1,9,1,2,1,0,2,1,2,1,0,2,3,1,2,1,1,3,3,3,0,2,0,3,2,0,3,1,0,4,0,1,2,2,1,6,2,1,1,0,3,2,0,1,0,9,1,1,1,1,2,0,0,3,1,1,1,2,1,0,4,1,3,2,2,1,1,2,2,0,4,3,1,2,2,2,3,1,1,2
0,2,1,8,0,0,2,1,0,1,1,0,3,0,1,1,0,2,3,0,2,7,28,1,3,3,0,5,1,2,6,2,1,2,2,3,1,4,1,2,2,3,1,0,1,1,0,2,1,1,3,3,0,3,0,0,3,2,3,1,0,0,3,1,1,0,0,2,7,1,2,1,0,0,0,4,2,4,3,1,2
1,0,5,1,3,1,17,9,0,1,0,1,3,3,1,4,2,0,2,2,2,0,0,1,0,3,1,0,4,2,5,3,1,4,0,1,1,4,2,0,1,2,0,2,3,2,1,5,3,1,4,2,3,2,1,1,0,1,3,3,1,1,0,0,1,0,3,1,1,4,1,3,3,0,31,5,1,3,9,4,3
1,3,1,2,0,1,4,3,2,1,1,1,2,1,4,0,2,1,1,6,1,3,1,0,0,1,0,2,4,2,1,0,0,0,4,1,2,4,3,0,4,3,2,2,1,4,2,0,0,1,4,3,2,2,0,1,5,1,1,5,0,4,0,0,0,2,3,1,3,17,7,1,2,4,2,1,2,1,1,3,2
0,2,1,1,2,0,1,4,1,3,4,3,3,1,0,24,2,0,2,2,5,1,3,4,0,0,2,3,1,0,2,1,3,0,3,1,3,0,0,4,2,1,21,2,3,1,5,0,0,4,3,3,1,7,1,1,1,3,3,3,8,6,0,2,1,0,1,0,2,2,1,1,4,3,4,2,2,3,1,1,2
3,0,0,0,1,2,22,2,3,3,2,1,1,2,3,2,1,3,3,3,0,3,4,13,5,3,1,2,1,1,2,0,4,1,3,2,1,1,3,4,3,7,3,3,1,2,1,1,3,4,3,2,3,4,0,3,2,3,1,1,0,2,0,2,2,1,0,1,2,3,3,2,4,3,2,18,4,1,2,2,3
0,2,0,2,2,6,2,21,0,2,0,0,0,1,0,0,5,12,1,3,0,0,0,2,17,2,5,1,5,3,0,1,3,0,2,1,1,0,5,2,0,1,1,2,0,1,3,1,0,2,2,1,1,2,0,1,4,5,8,3,2,13,2,1,1,1,0,0,2,1,1,6,1,0,0,0,1,27,3,2,1
1,2,1,2,1,0,0,19,0,4,0,2,2,3,4,0,1,8,0,5,1,1,1,0,19,1,13,1,0,2,3,2,1,1,1,1,1,2,2,2,3,3,7,3,22,1,0,4,2,4,1,1,2,16,1,1,1,0,0,3,5,0,2,1,0,2,1,2,2,1,0,1,1,4,4,0,0,3,4,0,1
0,3,1,0,1,2,0,1,0,0,1,0,2,0,1,1,1,1,0,1,0,0,0,0,1,0,2,3,0,1,1,0,2,1,1,1,1,1,2,2,0,5,2,3,4,3,4,3,4,0,0,3,0,4,2,1,0,0,0,1,5,5,0,3,3,0,1,1,2,2,0,4,0,1,2,2,1,0,3,4,1
0,1,2,1,1,2,0,1,2,5,1,2,2,5,1,7,1,3,19,3,2,2,3,0,0,1,2,2,2,7,1,3,1,2,5,1,3,1,0,2,1,28,30,0,1,0,0,2,0,4,3,3,1,25,1,3,0,0,1,2,4,1,0,0,2,6,2,4,2,1,1,2,1,3,1,2,0,5,3,2,5
0,1,3,1,2,0,25,0,1,2,3,0,2,2,1,2,1,0,3,1,1,5,1,14,4,1,0,0,1,4,0,2,4,1,3,2,1,2,3,1,1,0,30,4,7,1,1,4,4,2,3,2,0,22,3,5,3,1,4,3,11,4,0,4,2,3,2,1,1,0,4,1,2,1,0,5,2,0,1,1,2
0,2,0,7,0,1,2,0,14,0,2,2,3,2,1,2,1,1,1,0,1,5,3,3,1,4,2,22,0,0,0,1,3,1,1,3,2,4,3,0,1,1,0,1,5,1,1,0,2,1,4,1,3,1,0,0,2,1,1,1,2,2,3,2,6,4,2,0,3,2,5,1,1,4,1,1,0,1,0,1,20
0,0,2,2,2,2,23,2,0,0,0,3,4,4,1,1,0,3,3,3,3,1,0,23,1,1,2,2,1,1,2,2,36,3,3,1,1,2,1,2,2,8,3,1,3,1,0,2,2,2,1,15,2,1,0,3,3,3,3,1,1,2,19,1,0,0,1,1,2,3,1,0,1,4,1,5,2,4,4,0,1
1,0,2,3,4,1,1,0,1,3,0,1,15,0,3,0,4,2,2,2,0,3,2,4,1,6,24,0,22,15,0,3,7,2,17,7,2,0,4,17,1,1,1,2,0,11,1,0,1,3,3,1,4,0,1,0,0,10,1,0,2,3,0,4,5,0,1,0,1,3,0,0,0,3,1,0,1,2,2,0,1
5,10,4,0,3,1,0,1,1,3,4,1,4,3,5,1,1,1,0,3,3,3,1,0,0,1,1,6,0,0,2,3,0,6,0,1,1,4,1,0,1,5,0,2,5,0,2,2,0,1,1,2,0,1,1,3,2,3,4,4,0,0,1,4,0,1,4,2,1,1,0,0,1,1,2,0,1,0,2,3,1
3,3,3,1,2,1,1,4,0,2,2,2,2,2,1,1,0,1,3,3,3,2,3,1,1,2,1,1,0,1,1,0,1,5,1,4,2,1,1,2,4,0,3,1,2,0,0,1,4,1,0,0,2,2,0,4,1,4,1,1,1,2,0,4,2,2,4,2,5,3,0,2,0,3,2,2,4,2,2,0,2
1,1,3,2,2,2,2,0,4,1,0,1,3,0,2,3,1,0,4,3,2,3,1,2,0,4,3,4,1,3,1,3,0,3,1,1,2,2,9,4,0,3,2,1,3,2,4,4,1,1,4,0,2,2,2,1,2,3,2,5,3,2,2,1,0,2,2,2,1,1,5,1,0,2,0,1,5,0,0,2,3
4,0,4,1,3,1,2,2,3,0,2,1,0,1,2,4,2,0,2,1,1,4,1,1,2,0,7,1,3,3,3,2,2,3,1,1,6,5,1,3,2,1,2,0,3,1,0,2,1,1,3,2,0,2,2,1,2,1,2,0,1,3,6,1,3,2,4,1,3,4,2,1,0,2,2,4,7,1,0,1,3
0,0,5,25,1,1,2,3,2,2,6,4,0,3,4,1,0,1,2,0,1,2,1,0,0,0,1,2,1,4,2,3,3,1,2,3,0,10,5,1,3,1,2,3,2,4,6,1,1,3,16,2,2,0,0,0,1,1,4,4,5,0,0,1,2,2,3,0,0,1,1,3,1,4,0,3,3,0,0,1,3
3,1,0,0,2,5,1,11,2,0,2,0,2,1,2,0,1,23,2,1,3,1,0,0,18,2,10,0,0,3,3,0,0,4,3,0,3,1,3,1,1,0,1,3,3,0,3,1,1,3,4,4,4,3,3,2,4,1,2,0,1,1,3,2,1,0,3,3,1,2,2,5,3,1,3,1,1,2,0,3,6
2,0,0,1,0,3,5,4,2,3,5,2,2,0,1,0,3,2,2,0,0,0,1,0,2,1,1,0,4,4,4,1,2,1,1,2,3,4,3,2,0,2,0,4,1,1,4,3,3,2,1,1,0,3,1,2,2,0,2,3,2,3,1,4,1,1,4,3,18,5,4,1,2,2,3,1,0,2,0,4,0
1,2,0,1,3,0,5,0,2,11,0,2,0,3,5,2,2,4,2,2,1,2,1,1,3,12,17,7,4,2,0,3,2,2,16,1,5,2,6,0,1,0,7,1,3,1,1,0,3,0,0,1,2,2,3,2,2,2,1,3,0,0,0,0,1,3,4,18,1,2,1,0,0,1,4,1,2,0,1,3,0
1,3,4,1,1,1,1,4,0,1,0,0,2,4,2,2,0,3,2,3,0,15,1,1,4,0,1,2,1,2,1,1,2,1,0,2,3,1,0,2,4,3,20,3,0,1,1,1,2,0,2,3,0,20,4,1,2,1,1,0,21,1,3,0,1,1,4,0,2,2,0,0,0,1,2,5,2,2,3,0,0
2,2,2,0,0,0,16,2,1,1,4,1,1,0,2,2,2,1,2,1,1,2,2,12,4,0,2,2,0,2,4,5,6,1,0,4,1,1,3,2,0,3,1,22,2,3,3,1,1,2,0,1,2,1,2,0,2,0,1,0,1,3,1,4,1,2,2,2,4,1,2,0,0,1,1,0,0,2,1,4,1
0,1,2,1,2,3,1,16,4,1,1,5,2,3,1,14,2,21,1,2,3,1,4,0,10,0,6,1,0,4,2,2,1,0,5,1,0,4,2,0,1,1,1,4,0,2,2,1,3,1,4,1,2,1,0,4,4,0,1,0,1,2,1,4,2,0,2,4,6,1,0,0,0,0,3,0,3,1,2,8,0
1,0,3,3,0,8,2,1,3,0,1,2,1,2,1,2,1,0,1,1,0,1,1,2,2,6,1,3,0,2,2,4,2,1,0,2,2,1,2,1,1,3,0,2,2,1,3,1,3,2,7,3,1,0,0,1,3,2,2,1,3,1,0,0,3,1,2,0,0,1,1,1,17,0,4,1,1,1,5,0,0
2,3,23,1,0,3,1,0,3,4,3,2,1,0,1,2,2,0,4,1,3,4,15,4,0,1,2,2,2,0,26,2,2,0,1,3,1,1,1,0,5,3,4,0,0,2,0,4,19,2,0,3,1,4,2,1,4,0,2,0,2,0,1,1,0,1,0,3,4,0,5,2,0,1,0,0,0,4,1,3,0
3,3,2,1,0,3,2,0,0,0,1,0,0,5,0,1,5,2,1,0,4,1,3,1,1,2,3,1,2,3,0,0,5,1,3,3,5,2,0,1,0,0,1,1,0,0,1,0,2,2,1,6,1,4,2,0,0,4,2,1,1,1,0,4,1,0,3,3,5,0,6,2,2,3,5,1,1,4,1,2,2
1,0,2,7,2,4,0,2,3,1,5,4,8,1,3,2,2,1,2,2,1,4,0,2,0,4,2,1,1,3,1,3,1,1,2,0,1,1,0,1,14,1,16,3,0,0,2,0,2,2,4,2,3,33,1,1,6,3,3,3,11,1,0,5,0,1,3,1,0,0,2,1,1,0,1,4,4,3,7,1,4
4,0,0,0,2,0,0,19,4,0,1,3,0,3,0,2,1,12,1,0,3,4,0,7,8,2,5,1,3,2,1,4,1,3,4,0,0,0,2,1,3,5,3,4,4,6,1,22,0,7,1,1,1,0,1,3,2,1,0,1,2,2,1,3,1,1,1,0,0,0,1,1,2,1,0,3,3,2,1,0,2
4,6,0,0,0,5,1,4,0,3,7,4,0,0,1,1,2,34,4,0,1,0,6,4,27,29,30,0,22,12,0,3,2,3,17,4,3,4,3,13,1,1,1,1,0,2,2,0,3,3,0,2,1,0,1,2,5,1,2,3,2,2,1,3,1,1,0,2,1,1,0,0,1,0,0,1,1,1,3,1,2
2,0,1,1,3,1,2,26,0,1,2,4,1,1,0,0,1,23,1,3,4,2,3,3,20,2,2,2,5,2,4,0,1,2,4,2,1,1,2,1,1,3,5,1,3,1,1,0,1,1,1,4,2,1,2,0,2,0,2,0,1,0,2,0,4,4,2,2,1,0,0,0,2,1,1,1,1,8,0,3,0
1,2,2,1,0,1,4,4,1,1,0,2,0,1,0,2,0,1,4,2,3,2,2,4,1,2,1,0,0,0,3,6,0,1,2,5,3,0,0,0,3,4,1,1,10,3,1,1,14,5,0,1,3,19,1,0,1,6,3,2,0,3,1,0,2,14,2,1,0,2,5,2,2,2,1,2,3,0,3,0,2
5,1,2,4,2,2,2,0,7,1,9,3,2,2,1,0,1,4,1,7,2,2,22,2,3,1,1,2,1,0,25,4,0,2,3,0,2,4,0,0,0,2,8,4,3,0,1,1,5,2,5,2,1,28,4,1,1,0,4,0,4,2,0,0,0,2,0,2,2,2,4,0,2,1,2,3,1,4,0,3,4
1,1,1,1,3,1,2,1,1,3,0,2,1,0,2,5,4,0,0,2,3,2,2,1,1,3,1,0,0,0,4,0,0,1,1,2,1,2,1,1,1,1,3,2,2,2,3,0,3,1,4,7,3,1,1,4,1,5,2,3,1,0,1,0,9,6,0,2,2,0,0,4,1,2,2,2,3,1,0,1,2
0,4,1,1,5,4,2,2,0,2,0,3,4,2,0,4,0,2,0,2,1,1,2,0,1,12,7,3,10,1,0,1,2,3,10,2,1,2,4,1,2,1,9,1,2,0,4,3,4,2,1,0,2,3,1,1,0,2,0,2,4,2,3,4,2,2,0,0,1,1,1,0,27,0,3,5,2,1,0,2,2
3,1,2,1,4,3,4,2,1,5,2,1,1,1,1,2,3,3,1,0,0,0,17,1,0,0,1,2,2,2,34,3,0,1,1,2,2,2,2,2,1,1,4,3,5,4,0,2,0,1,2,6,0,0,0,2,0,4,2,4,2,7,2,1,1,2,0,3,1,1,0,3,3,4,3,2,3,0,0,3,25
3,2,3,0,9,2,1,0,3,0,2,2,2,6,1,1,2,2,0,2,4,3,0,1,2,3,0,2,2,1,2,2,5,5,0,1,3,3,1,1,2,1,0,1,3,2,2,1,2,1,0,3,0,1,0,0,1,2,1,0,0,5,4,2,2,1,1,2,2,3,3,4,1,1,4,3,0,1,3,3,2
1,1,0,2,2,2,2,4,1,1,2,3,5,1,2,12,3,1,1,2,6,1,2,2,3,1,1,3,0,0,3,0,0,1,1,0,2,0,0,2,1,3,1,1,2,2,0,1,0,1,7,2,0,2,5,3,2,1,1,1,1,1,0,3,3,4,2,4,2,0,1,4,2,2,2,1,1,1,0,1,4
2,10,0,2,3,0,4,24,6,2,2,2,1,2,0,0,0,7,3,1,0,5,1,1,18,2,6,1,0,0,0,2,3,0,2,2,2,2,2,1,2,1,0,1,0,1,4,1,3,0,0,0,1,0,1,3,2,0,0,2,0,2,1,4,0,3,3,1,3,1,2,2,4,0,2,3,1,2,3,3,1
0,3,1,0,2,1,4,1,0,1,0,5,4,0,2,1,2,3,2,0,3,0,5,2,0,0,3,0,4,2,0,0,1,3,1,2,0,1,0,1,2,4,1,1,0,0,1,1,1,0,1,1,2,3,1,1,1,0,0,0,2,4,3,2,21,3,1,0,6,2,1,2,1,1,5,4,1,2,0,1,2
1,7,2,7,2,0,0,0,4,1,6,0,0,4,1,2,0,1,2,0,0,0,3,0,2,0,0,1,2,1,5,0,3,0,5,1,4,0,0,3,0,1,1,1,3,27,1,3,13,0,1,2,5,2,19,2,1,0,21,14,2,11,2,5,1,1,0,0,1,1,0,20,2,2,1,3,4,16,1,1,0
1,2,0,5,0,1,2,4,1,4,0,3,1,1,1,7,0,5,2,3,0,1,2,5,0,3,1,17,3,1,0,0,3,2,0,3,3,3,0,3,1,6,5,4,1,1,1,0,3,1,2,2,0,1,5,2,1,0,0,1,1,3,0,1,3,1,0,2,2,2,2,1,3,1,1,14,2,1,0,0,2
1,2,1,3,1,2,3,0,1,5,2,1,34,5,3,0,2,1,2,1,1,2,3,0,1,17,3,3,1,2,6,5,7,2,20,2,0,3,6,1,3,1,2,5,5,1,3,1,4,4,2,1,1,2,1,4,1,24,5,3,1,0,2,1,1,3,2,0,0,1,3,2,1,3,3,1,0,1,5,1,3
2,2,2,3,1,1,0,1,1,1,3,3,2,1,2,3,2,1,3,1,0,3,4,5,1,0,0,2,2,1,4,3,3,1,5,2,2,2,0,1,4,1,2,13,0,4,1,1,1,3,4,4,1,0,0,2,4,6,4,1,2,2,1,1,0,1,1,4,0,1,0,0,2,13,1,3,2,0,1,1,1
1,2,3,3,0,3,0,0,1,0,1,6,2,5,0,1,1,1,4,1,1,2,1,0,4,4,2,1,2,0,3,1,1,2,0,2,1,2,2,0,2,1,3,1,1,4,5,3,2,2,1,2,3,1,0,1,3,2,13,3,2,5,7,0,2,2,2,4,22,3,0,21,2,1,3,5,1,12,2,3,0
2,0,1,4,0,0,1,0,3,2,3,1,1,1,1,0,3,2,3,3,1,2,12,5,2,0,1,0,1,1,21,1,4,2,2,0,0,0,2,5,1,0,3,1,3,0,5,2,6,0,2,1,5,5,1,1,4,1,2,1,1,2,3,4,4,2,2,1,1,2,0,2,4,4,1,5,2,6,2,2,1
3,0,0,5,0,2,11,22,1,0,1,3,1,11,5,3,1,3,1,2,2,0,1,1,2,13,5,2,0,2,4,4,3,3,23,0,0,3,1,2,3,4,3,13,13,0,1,4,0,5,0,0,2,23,1,5,0,1,1,1,0,2,0,1,2,2,0,2,1,5,0,0,3,2,1,3,1,0,1,1,5
1,3,17,4,1,4,4,1,0,1,6,7,0,4,3,2,2,0,0,2,0,1,0,0,1,4,2,2,3,24,1,0,3,0,0,1,1,0,1,20,0,1,4,1,2,2,27,5,2,2,0,2,5,2,0,6,2,1,4,1,0,4,2,5,0,0,1,2,1,4,1,5,2,2,1,1,1,1,1,1,3
4,3,0,0,1,1,1,0,0,1,1,1,0,2,1,0,3,3,0,1,0,0,0,1,3,1,1,3,1,2,3,0,3,2,2,1,0,2,0,4,0,0,0,1,1,3,1,4,0,1,0,1,3,0,0,3,2,1,4,0,0,10,2,1,1,2,1,2,3,0,1,12,2,2,3,2,2,18,6,3,1
0,2,2,0,3,3,2,1,2,0,3,2,1,2,1,6,4,1,0,2,0,1,0,3,1,3,2,3,0,4,0,1,0,4,0,1,3,1,0,2,4,0,2,1,2,1,1,2,1,1,2,1,3,1,0,3,2,1,1,4,1,3,0,2,4,3,2,0,0,0,3,3,3,0,1,2,2,3,2,3,1
1,7,0,1,4,1,0,0,1,1,8,1,3,1,0,3,2,3,3,3,1,5,2,0,1,1,0,3,1,1,1,2,1,3,2,1,0,2,2,1,5,0,0,0,3,3,0,2,1,4,0,4,0,3,2,0,1,2,6,1,3,1,1,1,2,3,1,1,2,1,2,2,0,34,4,1,0,1,0,1,0
